stable_id	description
WBGene00289174	Predicted to enable rRNA (adenine-N6,N6-)-dimethyltransferase activity. Predicted to be involved in rRNA modification. Is an ortholog of C. elegans E02H1.1; tfbm-1; and chrI_pilon.g591.
WBGene00289175	none available
WBGene00289176	none available
WBGene00289177	Predicted to enable metal ion binding activity. Is an ortholog of B. malayi Bm2415.
WBGene00289178	none available
WBGene00289179	Predicted to enable nucleic acid binding activity. Is an ortholog of C. elegans rbm-28; ZK616.1; and hrpa-1. In C. elegans, hrpa-1 is involved in hemidesmosome assembly.
WBGene00289180	none available
WBGene00289181	Predicted to be part of MLL1 complex and Set1C/COMPASS complex. Is an ortholog of C. elegans chrIV_pilon.g10914 and hcf-1. In C. elegans, hcf-1 is involved in several processes, including dauer exit; determination of adult lifespan; and negative regulation of transcription by transcription factor localization.
WBGene00289182	none available
WBGene00289183	Predicted to be part of MLL1 complex. Is an ortholog of C. elegans chrIV_pilon.g10914 and hcf-1. In C. elegans, hcf-1 is involved in several processes, including dauer exit; determination of adult lifespan; and negative regulation of transcription by transcription factor localization.
WBGene00289184	Is predicted to encode a protein with the following domains: PAN domain and PAN/Apple domain. Is an ortholog of B. malayi Bm10928.
WBGene00289185	Is predicted to encode a protein with the following domains: PAN domain and PAN/Apple domain. Is an ortholog of B. malayi Bm10928.
WBGene00289186	Is predicted to encode a protein with the following domains: Armadillo-like helical and Armadillo-type fold. Is an ortholog of C. elegans C35A5.8; Y69A2AR.16; and chrV_pilon.g15542.
WBGene00289187	Is predicted to encode a protein with the following domains: RUN domain; Rab-GTPase-TBC domain; Rab-GTPase-TBC domain; RUN domain; Rab-GTPase-TBC domain superfamily; and RUN domain superfamily. Is an ortholog of C. elegans chrIII_pilon.g8856 and tbc-8. In C. elegans, tbc-8 is involved in dense core granule maturation.
WBGene00289188	none available
WBGene00289189	Predicted to enable acyltransferase activity, transferring groups other than amino-acyl groups.
WBGene00289190	Is predicted to encode a protein with the following domains: Bromodomain; Bromodomain; Zinc finger, PHD-type; Zinc finger, FYVE/PHD-type; Zinc finger, RING/FYVE/PHD-type; and Bromodomain-like superfamily.
WBGene00289191	Is predicted to encode a protein with the following domains: Bromodomain; Bromodomain; Zinc finger, PHD-type; Zinc finger, FYVE/PHD-type; Zinc finger, RING/FYVE/PHD-type; and Bromodomain-like superfamily. Is an ortholog of C. elegans bra-1; bra-2; and chrX_pilon.g20447. In C. elegans, bra-1 is involved in determination of adult lifespan and negative regulation of transforming growth factor beta receptor signaling pathway.
WBGene00289192	Predicted to enable ubiquitin protein ligase binding activity. Predicted to be involved in ubiquitin-dependent protein catabolic process. Is an ortholog of C. elegans cul-1; cul-6; and chrIV_pilon.g12116. In C. elegans, cul-1 is involved in several processes, including negative regulation of DNA damage response, signal transduction by p53 class mediator; negative regulation of cell cycle; and regulation of apoptotic process.
WBGene00289193	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans D2045.7 and chrIII_pilon.g8877.
WBGene00289194	Is predicted to encode a protein with the following domains: LYAR-type C2HC zinc finger; Zinc finger, C2H2, LYAR-type; and Zinc finger C2H2 superfamily. Is an ortholog of C. elegans C16C10.8 and chrIII_pilon.g7381.
WBGene00289195	Predicted to enable guanyl-nucleotide exchange factor activity. Is an ortholog of C. elegans alfa-1 and chrII_pilon.g5068.
WBGene00289196	none available
WBGene00289197	Is predicted to encode a protein with the following domains: Cyclin, C-terminal domain; Cyclin, N-terminal domain; Cyclin, C-terminal domain; Cyclin, N-terminal; Cyclin-like; Cyclin-like superfamily; and Cyclin. Is an ortholog of C. elegans chrII_pilon.g6296 and cyd-1. In C. elegans, cyd-1 is involved in several processes, including regulation of cell cycle process; regulation of cell division; and reproductive process.
WBGene00289198	none available
WBGene00289199	none available
WBGene00289200	none available
WBGene00289201	Is predicted to encode a protein with the following domains: AAR2 protein; A1 cistron-splicing factor, AAR2; AAR2, C-terminal domain superfamily; and AAR2, N-terminal domain superfamily. Is an ortholog of C. elegans F10B5.2 and chrII_pilon.g5169.
WBGene00289202	Predicted to enable ATP binding activity; ATP hydrolysis activity; and DNA binding activity. Predicted to be involved in DNA replication. Is an ortholog of C. elegans F44B9.8 and chrIII_pilon.g8290.
WBGene00289203	Predicted to enable N,N-dimethylaniline monooxygenase activity; NADP binding activity; and flavin adenine dinucleotide binding activity.
WBGene00289204	Is predicted to encode a protein with the following domains: NUC173 domain; Armadillo-like helical; Uncharacterised domain NUC173; and Armadillo-type fold. Is an ortholog of C. elegans Y46E12BL.2 and chrII_pilon.g6680.
WBGene00289205	Predicted to enable mannosyltransferase activity. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrIII_pilon.g8442 and dpy-19. In C. elegans, dpy-19 is involved in protein C-linked glycosylation via 2'-alpha-mannosyl-L-tryptophan.
WBGene00289206	none available
WBGene00289207	Predicted to be located in Golgi apparatus. Is an ortholog of C. elegans chrIII_pilon.g9378 and pod-1.
WBGene00289208	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation.
WBGene00289209	none available
WBGene00289210	Predicted to enable metalloendopeptidase activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans chrIII_pilon.g9256 and unc-71.
WBGene00289211	Predicted to enable metalloendopeptidase activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans chrIII_pilon.g9256 and unc-71.
WBGene00289212	Is predicted to encode a protein with the following domains: ADAM cysteine-rich and ADAM, cysteine-rich domain.
WBGene00289213	none available
WBGene00289214	Predicted to enable metalloendopeptidase activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans chrIII_pilon.g9256 and unc-71.
WBGene00289215	none available
WBGene00289216	Predicted to be involved in mitochondrial electron transport, cytochrome c to oxygen. Predicted to be located in mitochondrial inner membrane. Predicted to be part of mitochondrial respiratory chain complex IV. Is an ortholog of C. elegans chrIII_pilon.g9257 and cox-5A. In C. elegans, cox-5A is involved in mitochondrial electron transport, cytochrome c to oxygen.
WBGene00289217	none available
WBGene00289218	none available
WBGene00289219	none available
WBGene00289220	Predicted to enable proton transmembrane transporter activity. Predicted to be involved in proton transmembrane transport. Predicted to be part of vacuolar proton-transporting V-type ATPase, V0 domain. Is an ortholog of C. elegans unc-32 and chrIV_pilon.g12122 and members of the C. elegans vha gene class including vha-6. In C. elegans, unc-32 is involved in several processes, including cholinergic synaptic transmission; defense response to Gram-positive bacterium; and positive regulation of neurotransmitter secretion.
WBGene00289221	Predicted to enable ATP binding activity; thiamine binding activity; and thiamine diphosphokinase activity. Predicted to be involved in thiamine diphosphate biosynthetic process and thiamine metabolic process. Is an ortholog of C. elegans chrIII_pilon.g8501 and tpk-1.
WBGene00289222	Predicted to enable protein kinase binding activity; protein kinase regulator activity; and ribosome binding activity. Predicted to be involved in positive regulation of kinase activity and regulation of translation. Is an ortholog of C. elegans gcn-1; chrIII_pilon.g8872; and chrIII_pilon.g8870.
WBGene00289223	Predicted to be involved in tail-anchored membrane protein insertion into ER membrane.
WBGene00289224	Is predicted to encode a protein with the following domains: BspA type Leucine rich repeat region (6 copies); Leucine-rich repeat, typical subtype; BspA type Leucine rich repeat region; and Leucine-rich repeat domain superfamily. Is an ortholog of C. elegans chrIII_pilon.g9143 and lron-12.
WBGene00289225	Predicted to be a structural constituent of ribosome. Predicted to be involved in intracellular sterol transport and translation. Predicted to be located in ribosome. Predicted to be part of small ribosomal subunit. Is an ortholog of C. elegans chrIII_pilon.g7532 and rps-0.
WBGene00289226	Is predicted to encode a protein with the following domains: Rab-GTPase-TBC domain; Rab-GTPase-TBC domain; and Rab-GTPase-TBC domain superfamily. Is an ortholog of C. elegans chrIII_pilon.g6866 and tbc-10.
WBGene00289227	none available
WBGene00289228	none available
WBGene00289229	Is predicted to encode a protein with the following domains: LsmAD domain; Ataxin 2 SM domain; LsmAD domain; and Ataxin 2, SM domain. Is an ortholog of C. elegans atx-2 and chrIII_pilon.g8873. In C. elegans, atx-2 is involved in several processes, including gamete generation; positive regulation of reproductive process; and regulation of cell cycle.
WBGene00289230	Is predicted to encode a protein with the following domains: 2OG-Fe(II) oxygenase superfamily; Alpha-ketoglutarate-dependent dioxygenase AlkB-like; and Alpha-ketoglutarate-dependent dioxygenase AlkB-like superfamily.
WBGene00289231	none available
WBGene00289232	none available
WBGene00289233	none available
WBGene00289234	none available
WBGene00289235	Is predicted to encode a protein with the following domains: Immunoglobulin I-set domain; Immunoglobulin subtype 2; Immunoglobulin subtype; Immunoglobulin I-set; Immunoglobulin-like fold; and Immunoglobulin-like domain superfamily. Is an ortholog of B. malayi Bm9620.
WBGene00289236	Predicted to be involved in cilium assembly. Predicted to be part of BBSome. Is an ortholog of B. malayi Bm4875.
WBGene00289237	Predicted to enable DNA binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans chrX_pilon.g19913 and vab-3. In C. elegans, vab-3 is involved in several processes, including male anatomical structure morphogenesis; negative regulation of distal tip cell migration; and positive regulation of glial cell differentiation.
WBGene00289238	none available
WBGene00289239	Is predicted to encode a protein with the following domains: Transmembrane proteins 230/134 and Transmembrane protein 230/134.
