stable_id	description
WBGene00239572	Predicted to enable guanylate cyclase activity and heme binding activity. Predicted to be involved in cGMP biosynthetic process and intracellular signal transduction. Is an ortholog of C. elegans chrI_pilon.g2707; chrI_pilon.g2709; and gcy-35. In C. elegans, gcy-35 is involved in several processes, including aerotaxis; cGMP-mediated signaling; and response to hyperoxia.
WBGene00239573	Is predicted to encode a protein with the following domain: Nuclear segregation protein Bfr1. Is an ortholog of C. elegans F18H3.4 and chrX_pilon.g20430. In C. elegans, F18H3.4 is involved in IRE1-mediated unfolded protein response and innate immune response.
WBGene00239574	Is predicted to encode a protein with the following domain: Nuclear segregation protein Bfr1. Is an ortholog of B. malayi Bm8778.
WBGene00239575	none available
WBGene00239576	Predicted to enable RNA binding activity. Is an ortholog of C. elegans chrX_pilon.g20429 and pab-2.
WBGene00239577	Is an ortholog of B. malayi Bm9248.
WBGene00239578	Is an ortholog of B. malayi Bm13408.
WBGene00239579	Is predicted to encode a protein with the following domains: SYF2 splicing factor and mRNA splicing factor SYF2. Is an ortholog of C. elegans chrIII_pilon.g8092 and syf-2.
WBGene00239580	Predicted to enable mRNA binding activity. Predicted to be involved in regulation of translation. Is an ortholog of B. malayi Bm8969 and Bm9249.
WBGene00239581	Predicted to enable mRNA (nucleoside-2'-O-)-methyltransferase activity and nucleic acid binding activity. Predicted to be involved in 7-methylguanosine mRNA capping and mRNA methylation. Is an ortholog of C. elegans chrII_pilon.g6649 and cmtr-1.
WBGene00239582	Predicted to enable ATP binding activity. Is an ortholog of C. elegans F54E12.2; T23H2.3; and chrV_pilon.g13358.
WBGene00239583	Is predicted to encode a protein with the following domains: Hamartin protein; Hamartin; and Armadillo-type fold. Is an ortholog of B. malayi Bm9251.
WBGene00239584	Predicted to enable metalloendopeptidase activity and zinc ion binding activity. Predicted to be involved in proteolysis. Predicted to be located in extracellular matrix. Is an ortholog of C. elegans zmp-1; zmp-6; and chrIII_pilon.g8121. In C. elegans, zmp-1 is involved in basement membrane disassembly.
WBGene00239585	Predicted to enable GTP binding activity. Is an ortholog of C. elegans chrIV_pilon.g11887 and ragc-1. In C. elegans, ragc-1 is involved in determination of adult lifespan and regulation of autophagosome assembly.
WBGene00239586	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans cdk-5 and chrIII_pilon.g9364. In C. elegans, cdk-5 is involved in several processes, including establishment or maintenance of microtubule cytoskeleton polarity; regulation of dense core granule transport; and regulation of synapse organization.
WBGene00239587	Predicted to enable ATP binding activity; DNA binding activity; and DNA helicase activity. Predicted to be involved in DNA duplex unwinding and DNA replication initiation. Predicted to be part of MCM complex. Is an ortholog of C. elegans chrV_pilon.g13979 and mcm-7. In C. elegans, mcm-7 is involved in MCM complex assembly; embryo development; and mitotic sister chromatid segregation.
WBGene00239588	Is predicted to encode a protein with the following domains: PDZ domain; PDZ superfamily; and Uncharacterized protein T15H9.4-like. Is an ortholog of C. elegans F40F9.3; chrV_pilon.g15318; and chrII_pilon.g3046.
WBGene00239589	none available
WBGene00239590	none available
WBGene00239591	Is an ortholog of B. malayi Bm8539.
WBGene00239592	Predicted to enable NAD+ kinase activity and diacylglycerol kinase activity. Predicted to be involved in intracellular signal transduction and protein kinase C-activating G protein-coupled receptor signaling pathway. Is an ortholog of C. elegans chrX_pilon.g18363 and dgk-1. In C. elegans, dgk-1 is involved in several processes, including cellular response to dopamine; lipid phosphorylation; and regulation of defecation.
WBGene00239593	none available
WBGene00239594	Is predicted to encode a protein with the following domain: Neuropeptide-like peptide 36. Is an ortholog of C. elegans nlp-36; C24A3.2; and chrX_pilon.g19673.
WBGene00239595	Is an ortholog of B. malayi Bm14680.
WBGene00239596	Is predicted to encode a protein with the following domains: VHL beta domain; von Hippel-Lindau disease tumour suppressor,  beta domain; VHL superfamily; and von Hippel-Lindau disease tumour suppressor,  beta domain superfamily. Is an ortholog of B. malayi Bm11025 and Bm9233.
WBGene00239597	Is predicted to encode a protein with the following domains: Translationally controlled tumour protein; Mss4-like superfamily; Mss4/translationally controlled tumour-associated TCTP; and Translationally controlled tumour protein. Is an ortholog of C. elegans chrI_pilon.g2079 and tct-1.
WBGene00239598	Predicted to be involved in ribosome biogenesis. Is an ortholog of C. elegans chrI_pilon.g2078 and rla-0.
WBGene00239599	Predicted to enable ABC-type transporter activity and ATP binding activity. Predicted to be involved in transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrX_pilon.g19359 and pgp-10.
WBGene00239600	Is an ortholog of B. malayi Bm11027.
WBGene00239601	Is predicted to encode a protein with the following domains: PHR domain; BTB And C-terminal Kelch; BTB/POZ domain; BTB/POZ domain; SKP1/BTB/POZ domain superfamily; BTB/Kelch-associated; PHR; and PHR domain superfamily. Is an ortholog of C. elegans chrIV_pilon.g11947 and tag-30.
WBGene00239602	Predicted to enable phosphatidylinositol binding activity and ubiquitin binding activity. Is an ortholog of C. elegans chrI_pilon.g1022 and stam-1. In C. elegans, stam-1 is involved in several processes, including cellular localization; ephrin receptor signaling pathway; and response to hermaphrodite contact.
WBGene00239603	Predicted to be involved in response to metal ion. Is an ortholog of C. elegans F35G12.7 and chrIII_pilon.g7483.
WBGene00239604	Is predicted to encode a protein with the following domains: Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC); Endoplasmic reticulum vesicle transporter; Endoplasmic reticulum vesicle transporter, C-terminal; and Endoplasmic reticulum vesicle transporter, N-terminal. Is an ortholog of C. elegans chrX_pilon.g20774 and erv-46.
WBGene00239605	Is an ortholog of B. malayi Bm9917.
WBGene00239606	Is an ortholog of B. malayi Bm9918.
WBGene00239607	Predicted to enable calcium ion binding activity. Is an ortholog of C. elegans ncs-1; rsa-1; and chrX_pilon.g18358. In C. elegans, ncs-1 is involved in chemosensory behavior; chemotaxis; and response to alkaline pH.
WBGene00239608	Is predicted to encode a protein with the following domains: WD domain, G-beta repeat; WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; and WD40-repeat-containing domain superfamily. Is an ortholog of C. elegans chrI_pilon.g1603 and sec-12.
WBGene00239609	Predicted to enable flavin adenine dinucleotide binding activity and oxidoreductase activity, acting on the CH-CH group of donors. Is an ortholog of C. elegans acdh-7 and chrX_pilon.g20990.
WBGene00239610	Predicted to enable flavin adenine dinucleotide binding activity and oxidoreductase activity, acting on the CH-CH group of donors. Is an ortholog of C. elegans acdh-10; acdh-8; and chrX_pilon.g20989.
WBGene00239611	Is an ortholog of B. malayi Bm1326.
WBGene00239612	Is predicted to encode a protein with the following domains: Ribosome biogenesis protein Nop16 and Ribosome biogenesis protein Nop16.
WBGene00239613	Predicted to enable RNA polymerase II CTD heptapeptide repeat phosphatase activity and RNA polymerase core enzyme binding activity. Predicted to be involved in dephosphorylation of RNA polymerase II C-terminal domain. Is an ortholog of C. elegans chrIII_pilon.g8515 and rpap-2.
WBGene00239614	none available
WBGene00239615	none available
WBGene00239616	Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be located in ribosome. Is an ortholog of C. elegans chrIV_pilon.g11886 and rps-11. In C. elegans, rps-11 is involved in determination of adult lifespan.
WBGene00239617	Predicted to enable guanyl-nucleotide exchange factor activity. Predicted to be involved in small GTPase mediated signal transduction. Is an ortholog of C. elegans chrX_pilon.g18720 and rgl-1. In C. elegans, rgl-1 is involved in epidermal growth factor receptor signaling pathway and positive regulation of vulval development.
WBGene00239618	Predicted to enable protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans W03A5.1 and chrIII_pilon.g7705.
WBGene00239619	Is predicted to encode a protein with the following domains: NFACT protein RNA binding domain; NFACT, RNA-binding domain; and Jlp2/Ccd25. Is an ortholog of C. elegans Y54G11A.2; F43C1.7; and chrII_pilon.g6506.
WBGene00239620	none available
WBGene00239621	Predicted to enable cysteine-type endopeptidase activity. Predicted to be involved in proteolysis and regulation of catalytic activity. Is an ortholog of C. elegans chrX_pilon.g19270 and cpr-6.
WBGene00239622	none available
WBGene00239623	Is an ortholog of B. malayi Bm4927 and Bm9920.
WBGene00239624	none available
WBGene00239625	none available
WBGene00239626	Predicted to enable ATP binding activity and protein tyrosine kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans chrX_pilon.g20261 and lin-2. In C. elegans, lin-2 is involved in several processes, including oviposition; positive regulation of vulval development; and protein localization to membrane.
WBGene00239627	Is predicted to encode a protein with the following domains: WD domain, G-beta repeat; WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; and WD40-repeat-containing domain superfamily. Is an ortholog of C. elegans che-2 and chrX_pilon.g18279. In C. elegans, che-2 is involved in several processes, including dauer larval development; negative regulation of transforming growth factor beta receptor signaling pathway; and positive regulation of locomotion involved in locomotory behavior.
WBGene00239628	Predicted to be located in cytoplasm. Is an ortholog of C. elegans F35A5.8 and chrX_pilon.g18822.
WBGene00239629	none available
WBGene00239630	Is an ortholog of C. elegans R07B1.8 and chrX_pilon.g19807.
WBGene00239631	Is predicted to encode a protein with the following domains: AMMECR1; AMMECR1 domain; AMMECR1; AMMECR1, N-terminal; and AMMECR1 domain superfamily. Is an ortholog of C. elegans R166.3 and chrII_pilon.g5757.
WBGene00239632	none available
WBGene00239633	none available
WBGene00239634	Predicted to enable G-protein beta-subunit binding activity. Predicted to be involved in G protein-coupled receptor signaling pathway. Predicted to be part of heterotrimeric G-protein complex. Is an ortholog of C. elegans gpc-1. In C. elegans, gpc-1 is involved in sensory perception of taste.
WBGene00239635	Is predicted to encode a protein with the following domain: Chloride channel CLIC-like. Is an ortholog of B. malayi Bm9921.
WBGene00239636	none available
WBGene00239637	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans cdk-4 and chrX_pilon.g20427. In C. elegans, cdk-4 is involved in several processes, including positive regulation of cell cycle process; protein phosphorylation; and reproductive process.
WBGene00239638	Is predicted to encode a protein with the following domains: Autophagy protein 16 (ATG16); WD domain, G-beta repeat; WD40 repeat; Autophagy-related protein 16; WD40/YVTN repeat-like-containing domain superfamily; G-protein beta WD-40 repeat; and WD40-repeat-containing domain superfamily. Is an ortholog of C. elegans atg-16.2; atg-16.1; and chrX_pilon.g18921. In C. elegans, atg-16.1 is involved in aggrephagy.
