stable_id	description
WBGene00030045	Is an ortholog of C. elegans T22C1.9.
WBGene00030046	Predicted to be located in membrane. Is an ortholog of C. elegans K04G2.9.
WBGene00030047	Is an ortholog of C. elegans C28A5.1 and C28A5.2.
WBGene00030048	Predicted to enable ATP binding activity; magnesium ion binding activity; and protein serine/threonine kinase activity. Predicted to be involved in intracellular signal transduction and protein phosphorylation. Is an ortholog of C. elegans rskn-2.
WBGene00030049	Predicted to enable nucleoside-triphosphate diphosphatase activity. Is an ortholog of C. elegans dod-18.
WBGene00030050	Is predicted to encode a protein with the following domains: Alpha/beta hydrolase domain containing 18; Alpha/beta hydrolase domain-containing protein 18; and Alpha/Beta hydrolase fold. Is an ortholog of C. elegans C54G4.7.
WBGene00030051	Predicted to enable electron transfer activity and heme binding activity. Is an ortholog of C. elegans cyc-1. In C. elegans, cyc-1 is involved in determination of adult lifespan and mitochondrial ATP synthesis coupled proton transport.
WBGene00030052	Is an ortholog of C. elegans C54G4.9.
WBGene00030053	Predicted to enable translation initiation factor activity. Predicted to be involved in translational initiation. Is an ortholog of C. elegans eif-2beta. In C. elegans, eif-2beta is involved in determination of adult lifespan; regulation of growth; and translation.
WBGene00030054	Is predicted to encode a protein with the following domains: Serine aminopeptidase, S33; Serine aminopeptidase, S33; and Alpha/Beta hydrolase fold. Is an ortholog of C. elegans aho-3. In C. elegans, aho-3 is involved in associative learning and behavioral response to starvation.
WBGene00030055	Predicted to enable ATP binding activity and ATP hydrolysis activity. Is an ortholog of C. elegans cdc-48.3. In C. elegans, cdc-48.3 is involved in negative regulation of protein kinase activity.
WBGene00030056	Is an ortholog of C. elegans K04G2.4.
WBGene00030057	Predicted to enable hydrolase activity. Is an ortholog of C. elegans ath-1.
WBGene00030058	Predicted to enable selenocysteine insertion sequence binding activity. Is an ortholog of C. elegans scbp-2.
WBGene00030059	Predicted to be involved in phosphatidylinositol biosynthetic process. Predicted to be part of PAS complex. Is an ortholog of C. elegans vacl-14.
WBGene00030060	Is predicted to encode a protein with the following domains: Tc5 transposase DNA-binding domain; HTH CenpB-type DNA-binding domain; and Homeobox-like domain superfamily. Is an ortholog of C. elegans K04G2.7.
WBGene00030061	Predicted to enable beta-catenin binding activity. Predicted to be involved in negative regulation of Wnt signaling pathway. Is an ortholog of C. elegans apr-1. In C. elegans, apr-1 is involved in several processes, including embryonic morphogenesis; regulation of Wnt signaling pathway; and regulation of multicellular organismal development.
WBGene00030062	Is an ortholog of C. elegans H05L14.1.
WBGene00030063	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans H05L14.1.
WBGene00030064	Is predicted to encode a protein with the following domains: Cyclin M transmembrane N-terminal domain; CBS domain; CBS domain; and CNNM, transmembrane domain. Is an ortholog of C. elegans cnnm-5. In C. elegans, cnnm-5 is involved in determination of adult lifespan and positive regulation of gonad development.
WBGene00030065	Predicted to enable microtubule binding activity. Predicted to be involved in microtubule cytoskeleton organization. Predicted to be located in microtubule. Is an ortholog of C. elegans maph-1.1; maph-1.3; and maph-1.2.
WBGene00030066	Is an ortholog of C. elegans edg-1.
WBGene00030067	Is an ortholog of C. elegans H05L14.2.
WBGene00030068	Is an ortholog of C. elegans C54G4.5.
WBGene00030069	Is predicted to encode a protein with the following domains: Lectin C-type domain; Sushi repeat (SCR repeat); Sushi/SCR/CCP domain; C-type lectin-like; Galactose-binding-like domain superfamily; C-type lectin-like/link domain superfamily; C-type lectin fold; and Sushi/SCR/CCP superfamily. Is an ortholog of C. elegans C54G4.4.
WBGene00030070	none available
WBGene00030071	Predicted to be involved in regulation of GTPase activity. Is an ortholog of C. elegans rbg-2.
WBGene00030072	Is an ortholog of C. elegans T22C1.11.
WBGene00030073	Is an ortholog of C. elegans F58D5.7.
WBGene00030074	Predicted to enable chloride channel activity.
WBGene00030075	Predicted to enable DNA-binding transcription factor activity; sequence-specific DNA binding activity; and zinc ion binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans unc-55.
WBGene00030076	Is an ortholog of C. elegans F55D12.5.
WBGene00030077	Is an ortholog of C. elegans F20G4.2.
WBGene00030078	Predicted to be involved in retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum. Is an ortholog of C. elegans smgl-1. In C. elegans, smgl-1 is involved in nuclear-transcribed mRNA catabolic process.
WBGene00030079	Predicted to enable ATP binding activity; actin filament binding activity; and cytoskeletal motor activity. Predicted to be part of myosin complex. Is an ortholog of C. elegans nmy-2. In C. elegans, nmy-2 is involved in several processes, including asymmetric protein localization involved in cell fate determination; cell division; and regulation of anatomical structure morphogenesis.
WBGene00030080	Predicted to enable ubiquitin protein ligase activity and zinc ion binding activity. Is an ortholog of C. elegans T22C1.1.
WBGene00030081	Predicted to enable heme binding activity and oxygen binding activity. Is an ortholog of C. elegans glb-26.
WBGene00030082	Predicted to be involved in attachment of GPI anchor to protein. Predicted to be integral component of membrane. Predicted to be part of GPI-anchor transamidase complex. Is an ortholog of C. elegans pigu-1.
WBGene00030083	Predicted to enable syntaxin binding activity. Is an ortholog of C. elegans T22C1.6.
WBGene00030084	Predicted to be part of junctional membrane complex. Is an ortholog of C. elegans jph-1. In C. elegans, jph-1 is involved in locomotion and positive regulation of engulfment of apoptotic cell.
WBGene00030085	Is predicted to encode a protein with the following domains: MSP (Major sperm protein) domain; Major sperm protein (MSP) domain; PapD-like superfamily; and Immunoglobulin-like fold. Is an ortholog of C. elegans C10H11.7.
WBGene00030086	Predicted to enable DNA-binding transcription factor activity; sequence-specific DNA binding activity; and zinc ion binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans nhr-26.
WBGene00030087	Is an ortholog of C. elegans Y106G6D.3.
WBGene00030088	Is predicted to encode a protein with the following domain: CRAL-TRIO lipid binding domain superfamily. Is an ortholog of C. elegans F55D12.2.
WBGene00030089	Is an ortholog of C. elegans F55D12.1.
WBGene00030090	Predicted to enable metallocarboxypeptidase activity and zinc ion binding activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans suro-1.
WBGene00030091	Is predicted to encode a protein with the following domains: 60s Acidic ribosomal protein and Ribosomal protein P1/P2, N-terminal domain. Is an ortholog of C. elegans chrIV_pilon.g12284 and rla-2.
WBGene00030092	Is an ortholog of C. elegans Y61A9LA.4.
WBGene00030093	none available
WBGene00030094	Predicted to enable hydrolase activity. Is an ortholog of C. elegans C24H11.1 and C24H11.2.
WBGene00030095	Predicted to enable ATP binding activity and nucleic acid binding activity. Is an ortholog of C. elegans drh-3. In C. elegans, drh-3 is involved in P granule assembly and production of siRNA involved in RNA interference.
WBGene00030096	none available
WBGene00030097	Is predicted to encode a protein with the following domain: Armadillo-type fold. Is an ortholog of C. elegans D2005.4.
WBGene00030098	Predicted to enable DNA binding activity. Is an ortholog of C. elegans D2005.3.
WBGene00030099	Is an ortholog of C. elegans nlp-8.
WBGene00030100	Predicted to be located in membrane. Is an ortholog of C. elegans D2005.6.
WBGene00030101	Predicted to enable GTP binding activity and phosphoenolpyruvate carboxykinase activity. Predicted to be involved in gluconeogenesis. Is an ortholog of C. elegans pck-2.
WBGene00030102	Predicted to enable galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity. Predicted to be located in membrane. Is an ortholog of C. elegans chrIV_pilon.g10036 and glct-6.
WBGene00030103	Predicted to enable galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity. Predicted to be located in membrane.
WBGene00030104	Predicted to enable galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity. Predicted to be located in membrane. Is an ortholog of C. elegans glct-6.
WBGene00030105	Is predicted to encode a protein with the following domains: ShK domain-like and ShKT domain. Is an ortholog of C. elegans K09B3.1.
WBGene00030106	Predicted to enable ATP binding activity and histone binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Predicted to be located in nucleus. Is an ortholog of C. elegans swsn-4. In C. elegans, swsn-4 is involved in gonad development.
WBGene00030107	Predicted to be involved in ubiquitin-dependent protein catabolic process. Predicted to be located in cytoplasm. Is an ortholog of C. elegans siah-1. In C. elegans, siah-1 is involved in programmed cell death involved in cell development.
WBGene00030108	none available
WBGene00030109	Is predicted to encode a protein with the following domains: Beta-lactamase superfamily domain; Metallo-beta-lactamase; and Ribonuclease Z/Hydroxyacylglutathione hydrolase-like. Is an ortholog of C. elegans nape-2. In C. elegans, nape-2 is involved in N-acylethanolamine metabolic process.
WBGene00030110	Predicted to enable ATP binding activity; helicase activity; and nucleic acid binding activity. Is an ortholog of C. elegans smgl-2. In C. elegans, smgl-2 is involved in nuclear-transcribed mRNA catabolic process.
WBGene00030111	Is an ortholog of C. elegans Y37E11AM.2.
WBGene00030112	none available
WBGene00030113	Predicted to enable oxidoreductase activity. Is an ortholog of C. elegans Y37E11AM.3.
WBGene00030114	Is an ortholog of C. elegans Y37E11AL.1.
WBGene00030115	none available
WBGene00030116	Predicted to be involved in histone methylation. Predicted to be part of ESC/E(Z) complex.
WBGene00030117	Is an ortholog of C. elegans Y37E11AL.2.
WBGene00030118	Is an ortholog of C. elegans Y37E11AL.3.
WBGene00030119	Predicted to enable metallopeptidase activity and zinc ion binding activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans ltah-1.2. In C. elegans, ltah-1.2 is involved in negative regulation of fatty acid transport; regulation of lipid storage; and regulation of peptide transport.
