stable_id	description
WBGene00259590	Predicted to enable DNA binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Predicted to be located in nucleolus. Is an ortholog of C. elegans K04C2.2 and chrIII_pilon.g8022.
WBGene00259591	none available
WBGene00259592	Predicted to enable DNA binding activity.
WBGene00259593	Predicted to enable methyltransferase activity. Is an ortholog of C. elegans chrIII_pilon.g8235 and coq-5. In C. elegans, coq-5 is involved in ubiquinone biosynthetic process.
WBGene00259594	Is predicted to encode a protein with the following domains: F-box domain; F-box domain; Leucine-rich repeat domain superfamily; and F-box-like domain superfamily. Is an ortholog of C. elegans B0393.3 and chrIII_pilon.g7534.
WBGene00259595	Predicted to enable serine-type peptidase activity. Predicted to be involved in proteolysis.
WBGene00259596	Is an ortholog of C. elegans C44F1.1 and chrIII_pilon.g7313.
WBGene00259597	Is predicted to encode a protein with the following domain: Protein of unknown function DUF5575. Is an ortholog of C. elegans T24C4.2 and chrIII_pilon.g6835.
WBGene00259598	Predicted to enable DNA binding activity. Is an ortholog of C. elegans chrIII_pilon.g8428 and ztf-30.
WBGene00259599	Is predicted to encode a protein with the following domain: Zinc finger C2H2 superfamily. Is an ortholog of B. malayi Bm7951.
WBGene00259600	Predicted to enable mannosyltransferase activity. Is an ortholog of C. elegans algn-1 and chrIII_pilon.g7946.
WBGene00259601	Is predicted to encode a protein with the following domains: JmjC domain, hydroxylase and JmjC domain.
WBGene00259602	Predicted to enable fumarate hydratase activity. Predicted to be involved in fumarate metabolic process and tricarboxylic acid cycle. Predicted to be part of tricarboxylic acid cycle enzyme complex. Is an ortholog of C. elegans chrIII_pilon.g8167 and fum-1.
WBGene00259603	Predicted to enable G protein-coupled receptor activity. Predicted to be involved in G protein-coupled receptor signaling pathway. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrIII_pilon.g8282 and npr-17.
WBGene00259604	none available
WBGene00259605	Predicted to enable mRNA binding activity.
WBGene00259606	Predicted to enable methyltransferase activity. Is an ortholog of C. elegans C23G10.7.
WBGene00259607	Is predicted to encode a protein with the following domains: TM2 domain and TM2 domain. Is an ortholog of C. elegans C41D11.9 and chrI_pilon.g702.
WBGene00259608	Is predicted to encode a protein with the following domains: Keratinocyte-associated protein 2 and Keratinocyte-associated protein 2.
WBGene00259609	Predicted to be involved in tRNA wobble uridine modification. Predicted to be part of elongator holoenzyme complex. Is an ortholog of C. elegans chrI_pilon.g844 and elpc-1. In C. elegans, elpc-1 is involved in several processes, including gamete generation; gene expression; and olfactory learning.
WBGene00259610	Predicted to enable ubiquitin protein ligase binding activity. Predicted to be involved in ubiquitin-dependent protein catabolic process. Is an ortholog of C. elegans chrIII_pilon.g9405 and cul-2. In C. elegans, cul-2 is involved in several processes, including positive regulation of metaphase/anaphase transition of meiotic cell cycle; proteasome-mediated ubiquitin-dependent protein catabolic process; and reproductive process.
WBGene00259611	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans F53C3.1; Y39G8C.2; and C27D8.1.
WBGene00259612	Predicted to enable hydrolase activity, acting on ester bonds. Predicted to be involved in lipid metabolic process.
WBGene00259613	Is predicted to encode a protein with the following domain: Leucine-rich repeat domain superfamily.
WBGene00259614	none available
WBGene00259615	Is predicted to encode a protein with the following domains: F-box-like; F-box domain; Leucine-rich repeat domain superfamily; and F-box-like domain superfamily.
WBGene00259616	Predicted to enable electron transfer activity and iron-sulfur cluster binding activity. Predicted to be involved in tricarboxylic acid cycle. Is an ortholog of C. elegans sdhb-1; F42A8.1; and chrII_pilon.g5460.
WBGene00259617	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Srsx and Serpentine type 7TM GPCR chemoreceptor Srsx. Is an ortholog of C. elegans F09C12.6 and chrII_pilon.g4422.
WBGene00259618	Predicted to enable chondroitin 4-sulfotransferase activity. Predicted to be involved in chondroitin sulfate biosynthetic process and positive regulation of response to oxidative stress. Predicted to be integral component of membrane.
WBGene00259619	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Srsx and Serpentine type 7TM GPCR chemoreceptor Srsx. Is an ortholog of C. elegans F09C12.6 and chrII_pilon.g4422.
WBGene00259620	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Srx and 7TM GPCR, serpentine receptor class x  (Srx).
WBGene00259621	Predicted to enable GTP binding activity and GTPase activity. Predicted to be a structural constituent of cytoskeleton. Predicted to be involved in microtubule-based process. Predicted to be located in microtubule. Is an ortholog of C. elegans tba-7 and chrIII_pilon.g9025 and members of the C. elegans tbb gene class including tbb-2.
WBGene00259622	Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be located in ribosome. Is an ortholog of C. elegans chrI_pilon.g2015 and rps-7.
WBGene00259623	Predicted to be involved in mitotic spindle assembly checkpoint signaling. Is an ortholog of C. elegans chrIV_pilon.g9833 and mdf-2. In C. elegans, mdf-2 is involved in embryo development; mitotic spindle assembly checkpoint signaling; and response to anoxia.
WBGene00259624	none available
WBGene00259625	none available
WBGene00259626	none available
WBGene00259627	none available
WBGene00259628	Is an ortholog of C. elegans ssq-1; ssq-2; and ssq-4.
WBGene00259629	none available
WBGene00259630	Is predicted to encode a protein with the following domains: Saposin-like type B, region 2; Saposin B type, region 2; Saposin B type domain; and Saposin-like.
WBGene00259631	Predicted to enable O-acyltransferase activity. Predicted to be involved in lipid metabolic process. Is an ortholog of C. elegans M05B5.4 and chrI_pilon.g1330.
WBGene00259632	none available
WBGene00259633	Is predicted to encode a protein with the following domains: Zona pellucida-like domain and Zona pellucida domain. Is an ortholog of C. elegans chrI_pilon.g1298 and cutl-6.
WBGene00259634	Is an ortholog of C. elegans W04A8.6 and chrI_pilon.g2803.
WBGene00259635	Is predicted to encode a protein with the following domains: Armadillo-like helical and Armadillo-type fold. Is an ortholog of C. elegans chrI_pilon.g1023 and hpo-27.
WBGene00259636	none available
WBGene00259637	Is predicted to encode a protein with the following domains: LITAF-like zinc ribbon domain; LPS-induced tumour necrosis factor alpha factor; and LITAF domain containing protein.
WBGene00259638	Predicted to be involved in vacuolar transport. Is an ortholog of C. elegans chrII_pilon.g6250 and vps-2.
WBGene00259639	Predicted to be involved in DNA repair.
WBGene00259640	Predicted to enable hydrolase activity. Is an ortholog of C. elegans chrI_pilon.g672 and ndx-7.
WBGene00259641	Predicted to enable hydrolase activity. Is an ortholog of C. elegans chrI_pilon.g672 and ndx-7.
WBGene00259642	Predicted to be located in cytoplasm. Is an ortholog of C. elegans chrI_pilon.g754 and unc-57. In C. elegans, unc-57 is involved in clathrin-dependent endocytosis and positive regulation of necrotic cell death.
WBGene00259643	Predicted to be involved in phosphatidylinositol biosynthetic process. Predicted to be part of PAS complex. Is an ortholog of C. elegans chrI_pilon.g1512 and vacl-14.
WBGene00259644	Predicted to enable DNA-binding transcription factor activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans chrI_pilon.g1197 and let-607. In C. elegans, let-607 is involved in several processes, including regulation of distal tip cell migration; regulation of establishment of cell polarity; and regulation of signal transduction.
WBGene00259645	none available
WBGene00259646	Predicted to enable rRNA binding activity. Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be located in ribosome. Is an ortholog of B. malayi Bm5369.
WBGene00259647	Predicted to be involved in ubiquitin-dependent protein catabolic process. Predicted to be part of proteasome core complex, alpha-subunit complex. Is an ortholog of C. elegans chrI_pilon.g1657 and pas-4.
WBGene00259648	Is predicted to encode a protein with the following domains: Leucine-rich repeat domain superfamily and F-box-like domain superfamily.
WBGene00259649	Predicted to enable protein tyrosine phosphatase activity. Predicted to be involved in protein dephosphorylation.
WBGene00259650	none available
WBGene00259651	Is predicted to encode a protein with the following domain: Zinc finger, RING/FYVE/PHD-type.
WBGene00259652	Is predicted to encode a protein with the following domain: Donson.
WBGene00259653	none available
WBGene00259654	Predicted to enable protein tyrosine phosphatase activity. Predicted to be involved in protein dephosphorylation. Is an ortholog of C. elegans W03F11.4; moa-1; and chrI_pilon.g304.
WBGene00259655	Predicted to enable oxidoreductase activity. Is an ortholog of C. elegans VF13D12L.3; chrII_pilon.g6015; and chrII_pilon.g6017.
WBGene00259656	none available
WBGene00259657	none available
WBGene00259658	Predicted to be involved in mitotic sister chromatid cohesion. Is an ortholog of C. elegans chrI_pilon.g1524 and mau-2. In C. elegans, mau-2 is involved in anterior/posterior axon guidance; dorsal/ventral axon guidance; and oviposition.
WBGene00259659	Predicted to enable ubiquitin protein ligase activity and zinc ion binding activity. Is an ortholog of C. elegans T22C1.1 and chrI_pilon.g1481.
WBGene00259660	Predicted to enable palmitoyltransferase activity. Is an ortholog of C. elegans dhhc-3.
WBGene00259661	Predicted to enable heme binding activity and oxygen binding activity. Is an ortholog of C. elegans chrI_pilon.g1399 and glb-8.
WBGene00259662	Predicted to be involved in sensory perception of chemical stimulus. Predicted to be integral component of membrane.
WBGene00259663	Predicted to enable ATP binding activity and serine-tRNA ligase activity. Predicted to be involved in seryl-tRNA aminoacylation. Is an ortholog of C. elegans chrIV_pilon.g10184 and sars-2.
WBGene00259664	none available
WBGene00259665	Predicted to be involved in nucleotide-excision repair and transcription, DNA-templated. Predicted to be part of transcription factor TFIIH core complex. Is an ortholog of C. elegans chrIV_pilon.g9462 and gtf-2H1.
